date;region;visitors
2019-12-02;Palazzo Poggi;13767.0
2019-12-02;Piazza Verdi;17626.0
2019-12-02;Facoltà Di Giurisprudenza;12694.0
2019-12-02;2 Torri (Inizio Portico Via Zamboni);0.0
2019-12-03;Piazza Scaravilli;0.0
2019-12-03;Palazzo Poggi;17087.0
2019-12-03;Piazza Rossini (Palazzo Malvezzi);18398.0
2019-12-03;2 Torri (Inizio Portico Via Zamboni);0.0
2019-12-04;Via San Giacomo;18664.0
2019-12-04;Piazza Scaravilli;0.0
2019-12-04;Palazzo Poggi;15955.0
2019-12-04;Facoltà Di Giurisprudenza;12349.0
2019-12-05;Palazzo Poggi;15521.0
2019-12-05;Via Del Guasto;9272.0
2019-12-05;Piazza Verdi;21206.0
2019-12-05;Facoltà Di Giurisprudenza;15389.0
2019-12-05;Piazza Rossini (Palazzo Malvezzi);18498.0
2019-12-06;Porta San Donato;30117.0
2019-12-06;Via San Giacomo;18081.0
2019-12-06;Piazza Scaravilli;0.0
2019-12-06;Piazza Rossini (Palazzo Malvezzi);18844.0
2019-12-06;2 Torri (Inizio Portico Via Zamboni);0.0
2019-12-07;Porta San Donato;32441.0
2019-12-07;Piazza Puntoni (Via Zamboni);9414.0
2019-12-07;Piazza Verdi;25520.0
2019-12-07;Piazza Rossini (Palazzo Malvezzi);22430.0
2019-12-08;Via Del Guasto;5270.0
2019-12-08;Piazza Verdi;19110.0
2019-12-08;Piazza Rossini (Palazzo Malvezzi);17033.0
2019-12-08;2 Torri (Inizio Portico Via Zamboni);0.0
2019-12-09;Porta San Donato;25818.0
2019-12-09;Facoltà Di Giurisprudenza;13241.0
2019-12-10;Porta San Donato;26425.0
2019-12-10;Piazza Puntoni (Via Zamboni);10940.0
2019-12-10;2 Torri (Inizio Portico Via Zamboni);0.0
2019-12-11;Via San Giacomo;17311.0
2019-12-11;Piazza Verdi;20163.0
2019-12-11;2 Torri (Inizio Portico Via Zamboni);0.0
2019-12-12;Porta San Donato;27287.0
2019-12-12;Palazzo Poggi;11647.0
2019-12-12;Piazza Verdi;18554.0
2019-12-12;Facoltà Di Giurisprudenza;14084.0
2019-12-12;2 Torri (Inizio Portico Via Zamboni);0.0
2019-12-13;Porta San Donato;27206.0
2019-12-14;Piazza Puntoni (Via Zamboni);8836.0
2019-12-14;Palazzo Poggi;0.0
2019-12-15;Piazza Puntoni (Via Zamboni);6697.0
2019-12-15;Facoltà Di Giurisprudenza;16709.0
2019-12-16;Porta San Donato;26988.0
2019-12-16;Via San Giacomo;15909.0
2019-12-16;Piazza Scaravilli;0.0
2019-12-17;Piazza Puntoni (Via Zamboni);10843.0
2019-12-17;Facoltà Di Giurisprudenza;16095.0
2019-12-17;Piazza Rossini (Palazzo Malvezzi);17528.0
2019-12-18;Porta San Donato;29506.0
2019-12-18;Via San Giacomo;16803.0
2019-12-18;Piazza Scaravilli;0.0
2019-12-18;Palazzo Poggi;13206.0
2019-12-18;Piazza Verdi;21607.0
2019-12-18;Facoltà Di Giurisprudenza;18066.0
2019-12-19;Porta San Donato;29297.0
2019-12-19;Piazza Scaravilli;0.0
2019-12-19;Via Del Guasto;8545.0
2019-12-20;Piazza Puntoni (Via Zamboni);9929.0
2019-12-20;Via San Giacomo;14717.0
2019-12-20;Piazza Scaravilli;0.0
2019-12-20;Piazza Verdi;22092.0
2019-12-20;Facoltà Di Giurisprudenza;17848.0
2019-12-20;2 Torri (Inizio Portico Via Zamboni);0.0
2019-12-21;Via San Giacomo;10242.0
2019-12-22;Piazza Puntoni (Via Zamboni);5316.0
2019-12-22;Via San Giacomo;7634.0
2019-12-22;Via Del Guasto;3431.0
2019-12-22;Piazza Verdi;14262.0
2019-12-22;Facoltà Di Giurisprudenza;14035.0
2019-12-22;Piazza Rossini (Palazzo Malvezzi);12012.0
2019-12-23;Porta San Donato;21704.0
2019-12-23;Piazza Verdi;11626.0
2019-12-23;Facoltà Di Giurisprudenza;12332.0
2019-12-24;Porta San Donato;15920.0
2019-12-24;Palazzo Poggi;699.0
2019-12-24;2 Torri (Inizio Portico Via Zamboni);0.0
2019-12-25;Via San Giacomo;3888.0
2019-12-25;Piazza Scaravilli;0.0
2019-12-25;Via Del Guasto;1494.0
2019-12-26;Via Del Guasto;1970.0
2019-12-27;Piazza Puntoni (Via Zamboni);4536.0
2019-12-27;Piazza Verdi;10522.0
2019-12-27;Facoltà Di Giurisprudenza;11748.0
2019-12-28;2 Torri (Inizio Portico Via Zamboni);0.0
2019-12-29;Palazzo Poggi;0.0
2019-12-29;Via Del Guasto;2493.0
2019-12-29;Piazza Verdi;11775.0
2019-12-29;Facoltà Di Giurisprudenza;13611.0
2019-12-29;Piazza Rossini (Palazzo Malvezzi);11235.0
2019-12-30;Porta San Donato;18816.0
2019-12-30;Piazza Scaravilli;0.0
2019-12-30;Via Del Guasto;2787.0
2019-12-30;Facoltà Di Giurisprudenza;12981.0
2019-12-31;Piazza Puntoni (Via Zamboni);6920.0
2019-12-31;Palazzo Poggi;8032.0
2019-12-31;Via Del Guasto;4316.0
2019-12-31;Piazza Rossini (Palazzo Malvezzi);16056.0
2020-01-01;Piazza Puntoni (Via Zamboni);7244.0
2020-01-01;Piazza Verdi;21317.0
2020-01-02;Piazza Puntoni (Via Zamboni);4720.0
2020-01-02;Piazza Verdi;11146.0
2020-01-02;Facoltà Di Giurisprudenza;12010.0
2020-01-02;2 Torri (Inizio Portico Via Zamboni);0.0
2020-01-03;Porta San Donato;19015.0
2020-01-03;Via San Giacomo;7269.0
2020-01-03;Facoltà Di Giurisprudenza;12202.0
2020-01-04;Via San Giacomo;8413.0
2020-01-04;Piazza Verdi;14370.0
2020-01-05;Porta San Donato;20739.0
2020-01-05;Via San Giacomo;8203.0
2020-01-05;Piazza Scaravilli;0.0
2020-01-05;Palazzo Poggi;6537.0
2020-01-05;Facoltà Di Giurisprudenza;14485.0
2020-01-06;Piazza Puntoni (Via Zamboni);4187.0
2020-01-07;Porta San Donato;20739.0
2020-01-07;Piazza Verdi;11422.0
2020-01-07;Facoltà Di Giurisprudenza;10281.0
2020-01-08;Piazza Scaravilli;0.0
2020-01-08;2 Torri (Inizio Portico Via Zamboni);0.0
2020-01-09;Via San Giacomo;12181.0
2020-01-09;Piazza Scaravilli;0.0
2020-01-10;Piazza Scaravilli;0.0
2020-01-10;Palazzo Poggi;8888.0
2020-01-10;Via Del Guasto;6580.0
2020-01-10;2 Torri (Inizio Portico Via Zamboni);0.0
2020-01-11;Via San Giacomo;11874.0
2020-01-11;2 Torri (Inizio Portico Via Zamboni);0.0
2020-01-12;Via San Giacomo;8422.0
2020-01-12;Via Del Guasto;4254.0
2020-01-12;Facoltà Di Giurisprudenza;14162.0
2020-01-13;Porta San Donato;22702.0
2020-01-13;2 Torri (Inizio Portico Via Zamboni);11217.0
2020-01-14;Via San Giacomo;13815.0
2020-01-14;Via Del Guasto;7196.0
2020-01-14;Facoltà Di Giurisprudenza;12992.0
2020-01-14;Piazza Rossini (Palazzo Malvezzi);14057.0
2020-01-15;Piazza Puntoni (Via Zamboni);8967.0
2020-01-15;Facoltà Di Giurisprudenza;13104.0
2020-01-15;Piazza Rossini (Palazzo Malvezzi);13872.0
2020-01-16;Via Del Guasto;6643.0
2020-01-16;Piazza Verdi;16807.0
2020-01-17;Via Del Guasto;7084.0
2020-01-18;Piazza Puntoni (Via Zamboni);6580.0
2020-01-18;Palazzo Poggi;1097.0
2020-01-18;Piazza Verdi;16790.0
2020-01-18;Facoltà Di Giurisprudenza;16358.0
2020-01-19;Piazza Scaravilli;4544.0
2020-01-19;Via Del Guasto;4809.0
2020-01-19;Piazza Rossini (Palazzo Malvezzi);14352.0
2020-01-20;Piazza Puntoni (Via Zamboni);8674.0
2020-01-20;Piazza Verdi;14808.0
2020-01-20;Facoltà Di Giurisprudenza;12064.0
2020-01-21;Via San Giacomo;13907.0
2020-01-21;Facoltà Di Giurisprudenza;13647.0
2020-01-21;Piazza Rossini (Palazzo Malvezzi);14551.0
2020-01-22;Porta San Donato;24308.0
2020-01-22;Via San Giacomo;13911.0
2020-01-22;Palazzo Poggi;10268.0
2020-01-23;Piazza Rossini (Palazzo Malvezzi);15289.0
2020-01-23;2 Torri (Inizio Portico Via Zamboni);14057.0
2020-01-24;Palazzo Poggi;9481.0
2020-01-24;Piazza Verdi;19305.0
2020-01-24;2 Torri (Inizio Portico Via Zamboni);16855.0
2020-01-25;Piazza Scaravilli;6906.0
2020-01-25;Palazzo Poggi;0.0
2020-01-25;Via Del Guasto;6263.0
2020-01-26;Via San Giacomo;10874.0
2020-01-26;Piazza Scaravilli;5291.0
2020-01-26;Palazzo Poggi;0.0
2020-01-26;Piazza Rossini (Palazzo Malvezzi);15608.0
2020-01-27;Porta San Donato;22644.0
2020-01-27;Piazza Puntoni (Via Zamboni);8865.0
2020-01-27;Via San Giacomo;13345.0
2020-01-27;Palazzo Poggi;0.0
2020-01-27;Facoltà Di Giurisprudenza;13001.0
2020-01-28;Piazza Puntoni (Via Zamboni);9473.0
2020-01-28;Via Del Guasto;7272.0
2020-01-28;Facoltà Di Giurisprudenza;14409.0
2020-01-29;Piazza Puntoni (Via Zamboni);9634.0
2020-01-29;Via Del Guasto;7484.0
2020-01-29;Piazza Rossini (Palazzo Malvezzi);15842.0
2020-01-29;2 Torri (Inizio Portico Via Zamboni);14171.0
2020-01-30;Piazza Puntoni (Via Zamboni);9078.0
2020-01-30;Piazza Scaravilli;0.0
2020-01-30;2 Torri (Inizio Portico Via Zamboni);14721.0
2020-01-31;Piazza Puntoni (Via Zamboni);9199.0
2020-01-31;Via San Giacomo;14965.0
2020-01-31;Via Del Guasto;7190.0
2020-01-31;2 Torri (Inizio Portico Via Zamboni);16042.0
2020-02-01;Porta San Donato;27729.0
2020-02-01;Piazza Puntoni (Via Zamboni);8022.0
2020-02-01;Via Del Guasto;6442.0
2020-02-01;Piazza Verdi;20335.0
2020-02-01;2 Torri (Inizio Portico Via Zamboni);20851.0
2020-02-02;Piazza Puntoni (Via Zamboni);6242.0
2020-02-02;Piazza Scaravilli;0.0
2020-02-02;Via Del Guasto;4761.0
2020-02-02;Piazza Verdi;15986.0
2020-02-02;Piazza Rossini (Palazzo Malvezzi);13763.0
2020-02-03;Piazza Scaravilli;0.0
2020-02-03;2 Torri (Inizio Portico Via Zamboni);13498.0
2020-02-04;Porta San Donato;23785.0
2020-02-04;Palazzo Poggi;8274.0
2020-02-04;Via Del Guasto;8953.0
2020-02-04;Facoltà Di Giurisprudenza;14983.0
2020-02-05;Piazza Puntoni (Via Zamboni);9549.0
2020-02-05;Piazza Scaravilli;0.0
2020-02-05;Facoltà Di Giurisprudenza;16295.0
2020-02-06;Piazza Scaravilli;0.0
2020-02-06;Piazza Rossini (Palazzo Malvezzi);17119.0
2020-02-06;2 Torri (Inizio Portico Via Zamboni);15708.0
2020-02-07;Palazzo Poggi;12092.0
2020-02-07;Facoltà Di Giurisprudenza;16877.0
2020-02-07;Piazza Rossini (Palazzo Malvezzi);17955.0
2020-02-07;2 Torri (Inizio Portico Via Zamboni);6255.0
2020-02-08;Porta San Donato;27346.0
2020-02-08;Via San Giacomo;13166.0
2020-02-08;Facoltà Di Giurisprudenza;19934.0
2020-02-08;Piazza Rossini (Palazzo Malvezzi);18617.0
2020-02-08;2 Torri (Inizio Portico Via Zamboni);0.0
2020-02-09;Piazza Puntoni (Via Zamboni);6166.0
2020-02-09;Facoltà Di Giurisprudenza;15719.0
2020-02-10;Via San Giacomo;16714.0
2020-02-10;Facoltà Di Giurisprudenza;14192.0
2020-02-10;2 Torri (Inizio Portico Via Zamboni);0.0
2020-02-11;Facoltà Di Giurisprudenza;16211.0
2020-02-12;Palazzo Poggi;15474.0
2020-02-12;Via Del Guasto;9820.0
2020-02-13;Via Del Guasto;9835.0
2020-02-13;Facoltà Di Giurisprudenza;17265.0
2020-02-13;Piazza Rossini (Palazzo Malvezzi);18921.0
2020-02-14;Porta San Donato;27312.0
2020-02-14;Piazza Puntoni (Via Zamboni);10712.0
2020-02-14;Via San Giacomo;22107.0
2020-02-14;Facoltà Di Giurisprudenza;18673.0
2020-02-15;Via San Giacomo;13385.0
2020-02-15;Piazza Scaravilli;0.0
2020-02-15;Piazza Verdi;20760.0
2020-02-15;Facoltà Di Giurisprudenza;19804.0
2020-02-16;Palazzo Poggi;0.0
2020-02-16;Piazza Verdi;15761.0
2020-02-17;Piazza Scaravilli;0.0
2020-02-17;Palazzo Poggi;5458.0
2020-02-17;Piazza Rossini (Palazzo Malvezzi);20774.0
2020-02-18;Porta San Donato;26758.0
2020-02-19;Porta San Donato;28028.0
2020-02-19;Palazzo Poggi;15952.0
2020-02-19;Via Del Guasto;11025.0
2020-02-19;Facoltà Di Giurisprudenza;18948.0
2020-02-19;2 Torri (Inizio Portico Via Zamboni);0.0
2020-02-20;Porta San Donato;28869.0
2020-02-20;Piazza Puntoni (Via Zamboni);12010.0
2020-02-20;Via Del Guasto;11469.0
2020-02-20;Piazza Verdi;24782.0
2020-02-20;2 Torri (Inizio Portico Via Zamboni);0.0
2020-02-21;Piazza Puntoni (Via Zamboni);10790.0
2020-02-21;Via San Giacomo;19755.0
2020-02-21;Piazza Scaravilli;0.0
2020-02-21;Piazza Rossini (Palazzo Malvezzi);20829.0
2020-02-21;2 Torri (Inizio Portico Via Zamboni);0.0
2020-02-22;Piazza Puntoni (Via Zamboni);7902.0
2020-02-22;Via San Giacomo;14123.0
2020-02-22;2 Torri (Inizio Portico Via Zamboni);0.0
2020-02-23;Piazza Verdi;18931.0
2020-02-24;Porta San Donato;18191.0
2020-02-24;Via San Giacomo;8209.0
2020-02-24;Via Del Guasto;3737.0
2020-02-24;Piazza Verdi;11460.0
2020-02-25;Porta San Donato;17782.0
2020-02-25;Palazzo Poggi;5771.0
2020-02-25;Via Del Guasto;3713.0
2020-02-25;Piazza Verdi;11272.0
2020-02-26;Piazza Puntoni (Via Zamboni);5082.0
2020-02-26;Via San Giacomo;7350.0
2020-02-26;Palazzo Poggi;5004.0
2020-02-26;Facoltà Di Giurisprudenza;8899.0
2020-02-26;2 Torri (Inizio Portico Via Zamboni);0.0
2020-02-27;Via San Giacomo;7832.0
2020-02-27;Piazza Scaravilli;0.0
2020-02-27;Palazzo Poggi;5299.0
2020-02-27;Via Del Guasto;3980.0
2020-02-27;2 Torri (Inizio Portico Via Zamboni);0.0
2020-02-28;Piazza Scaravilli;0.0
2020-02-29;Piazza Puntoni (Via Zamboni);5191.0
2020-02-29;Piazza Scaravilli;0.0
2020-02-29;Piazza Verdi;14101.0
2020-02-29;2 Torri (Inizio Portico Via Zamboni);0.0
2020-07-17;Palazzo Poggi;3285.0
2020-07-17;Facoltà Di Giurisprudenza;8228.0
2020-07-18;Via San Giacomo;5444.0
2020-07-18;Piazza Verdi;9953.0
2020-07-19;Piazza Verdi;7698.0
2020-07-19;Facoltà Di Giurisprudenza;7162.0
2020-07-19;Piazza Rossini (Palazzo Malvezzi);6809.0
2020-07-20;Via San Giacomo;5527.0
2020-07-20;Palazzo Poggi;3151.0
2020-07-20;Piazza Verdi;9938.0
2020-07-21;Porta San Donato;15651.0
2020-07-22;Porta San Donato;14989.0
2020-07-22;Palazzo Poggi;2875.0
2020-07-22;Via Del Guasto;3137.0
2020-07-23;Porta San Donato;14825.0
2020-07-23;Via San Giacomo;5643.0
2020-07-23;Piazza Scaravilli;51.0
2020-07-23;Palazzo Poggi;1670.0
2020-07-24;Piazza Verdi;10111.0
2020-07-24;Facoltà Di Giurisprudenza;7418.0
2020-07-24;Piazza Rossini (Palazzo Malvezzi);7618.0
2020-07-25;Via San Giacomo;5179.0
2020-07-25;Palazzo Poggi;854.0
2020-07-26;Porta San Donato;11420.0
2020-07-26;Via San Giacomo;4040.0
2020-07-26;Facoltà Di Giurisprudenza;6936.0
2020-07-27;Porta San Donato;14239.0
2020-07-27;Palazzo Poggi;2526.0
2020-07-27;Facoltà Di Giurisprudenza;6329.0
2020-07-28;Palazzo Poggi;2622.0
2020-07-28;Piazza Rossini (Palazzo Malvezzi);6932.0
2020-07-29;Porta San Donato;14510.0
2020-07-29;Via San Giacomo;4884.0
2020-07-29;Palazzo Poggi;2866.0
2020-07-29;Via Del Guasto;2724.0
2020-07-29;Piazza Verdi;7755.0
2020-07-31;Via San Giacomo;4332.0
2020-07-31;Piazza Rossini (Palazzo Malvezzi);5917.0
2020-08-01;Piazza Scaravilli;1657.0
2020-08-01;Piazza Verdi;6758.0
2020-08-01;Facoltà Di Giurisprudenza;6754.0
2020-08-01;Piazza Rossini (Palazzo Malvezzi);6070.0
2020-08-02;Via San Giacomo;2899.0
2020-08-02;Via Del Guasto;1302.0
2020-08-02;Facoltà Di Giurisprudenza;5158.0
2020-08-02;Piazza Rossini (Palazzo Malvezzi);4637.0
2020-08-03;Piazza Scaravilli;1573.0
2020-08-03;Via Del Guasto;1547.0
2020-08-03;Piazza Verdi;6304.0
2020-08-04;Porta San Donato;11977.0
2020-08-04;Palazzo Poggi;2321.0
2020-08-04;Piazza Verdi;5815.0
2020-08-05;Piazza Verdi;6154.0
2020-08-05;Facoltà Di Giurisprudenza;5988.0
2020-08-06;Via San Giacomo;4042.0
2020-08-06;Palazzo Poggi;2139.0
2020-08-06;Via Del Guasto;1457.0
2020-08-06;Piazza Rossini (Palazzo Malvezzi);5942.0
2020-08-07;Palazzo Poggi;992.0
2020-08-07;Piazza Rossini (Palazzo Malvezzi);5319.0
2020-08-08;Piazza Scaravilli;1725.0
2020-08-08;Piazza Verdi;5544.0
2020-08-08;Facoltà Di Giurisprudenza;5940.0
2020-08-09;Via San Giacomo;2527.0
2020-08-09;Piazza Rossini (Palazzo Malvezzi);3876.0
2020-08-10;Porta San Donato;9352.0
2020-08-11;Via San Giacomo;2661.0
2020-08-11;Palazzo Poggi;165.0
2020-08-11;Via Del Guasto;917.0
2020-08-11;Piazza Verdi;4230.0
2020-08-12;Porta San Donato;8705.0
2020-08-12;Via San Giacomo;2423.0
2020-08-12;Piazza Scaravilli;1091.0
2020-08-12;Palazzo Poggi;166.0
2020-08-13;Via San Giacomo;2331.0
2020-08-13;Piazza Scaravilli;1005.0
2020-08-13;Piazza Verdi;3696.0
2020-08-13;Facoltà Di Giurisprudenza;4282.0
2020-08-14;Via San Giacomo;2391.0
2020-08-14;Piazza Rossini (Palazzo Malvezzi);3706.0
2020-08-15;Via San Giacomo;2140.0
2020-08-15;Piazza Scaravilli;895.0
2020-08-15;Facoltà Di Giurisprudenza;3971.0
2020-08-16;Via San Giacomo;2113.0
2020-08-16;Piazza Scaravilli;897.0
2020-08-16;Piazza Rossini (Palazzo Malvezzi);3164.0
2020-08-17;Piazza Scaravilli;980.0
2020-08-17;Via Del Guasto;898.0
2020-08-17;Piazza Verdi;4794.0
2020-08-17;Facoltà Di Giurisprudenza;4074.0
2020-08-17;Piazza Rossini (Palazzo Malvezzi);3594.0
2020-08-18;Via San Giacomo;2975.0
2020-08-18;Piazza Scaravilli;1298.0
2020-08-18;Piazza Rossini (Palazzo Malvezzi);4601.0
2020-08-19;Piazza Scaravilli;1282.0
2020-08-19;Piazza Verdi;4881.0
2020-08-20;Via San Giacomo;3156.0
2020-08-20;Piazza Scaravilli;1457.0
2020-08-20;Facoltà Di Giurisprudenza;5570.0
2020-08-20;Piazza Rossini (Palazzo Malvezzi);4737.0
2020-08-21;Via San Giacomo;2923.0
2020-08-21;Via Del Guasto;1064.0
2020-08-21;Piazza Verdi;5103.0
2020-08-22;Via Del Guasto;1012.0
2020-08-22;Piazza Rossini (Palazzo Malvezzi);5149.0
2020-08-23;Porta San Donato;8101.0
2020-08-23;Via San Giacomo;2760.0
2020-08-24;Porta San Donato;10980.0
2020-08-24;Via San Giacomo;3242.0
2020-08-24;Palazzo Poggi;1719.0
2020-08-24;Via Del Guasto;1448.0
2020-08-24;Piazza Rossini (Palazzo Malvezzi);4779.0
2020-08-25;Porta San Donato;12055.0
2020-08-25;Via San Giacomo;4286.0
2020-08-25;Piazza Scaravilli;2196.0
2020-08-26;Palazzo Poggi;2444.0
2020-08-26;Piazza Verdi;7519.0
2020-08-27;Facoltà Di Giurisprudenza;7204.0
2020-08-27;Piazza Rossini (Palazzo Malvezzi);6455.0
2020-08-28;Porta San Donato;13174.0
2020-08-28;Via San Giacomo;4712.0
2020-08-28;Piazza Rossini (Palazzo Malvezzi);7147.0
2020-08-28;2 Torri (Inizio Portico Via Zamboni);9622.0
2020-08-29;Facoltà Di Giurisprudenza;9215.0
2020-08-30;Piazza Scaravilli;2169.0
2020-08-30;Piazza Rossini (Palazzo Malvezzi);8755.0
2020-08-31;Porta San Donato;13996.0
2020-08-31;Piazza Scaravilli;2577.0
2020-08-31;Piazza Rossini (Palazzo Malvezzi);6609.0
2020-09-01;Porta San Donato;15757.0
2020-09-01;Via San Giacomo;6212.0
2020-09-01;Palazzo Poggi;3931.0
2020-09-01;Via Del Guasto;2464.0
2020-09-01;Piazza Verdi;8810.0
2020-09-02;Porta San Donato;15062.0
2020-09-02;Via San Giacomo;5131.0
2020-09-02;Piazza Verdi;7821.0
2020-09-03;Porta San Donato;15623.0
2020-09-03;Piazza Puntoni (Via Zamboni);5068.0
2020-09-03;Piazza Scaravilli;3665.0
2020-09-03;Facoltà Di Giurisprudenza;8775.0
2020-09-03;Piazza Rossini (Palazzo Malvezzi);8720.0
2020-09-04;Via San Giacomo;7072.0
2020-09-04;Piazza Scaravilli;3456.0
2020-09-04;2 Torri (Inizio Portico Via Zamboni);13217.0
2020-09-06;Porta San Donato;13845.0
2020-09-06;Via San Giacomo;5601.0
2020-09-06;Via Del Guasto;2696.0
2020-09-06;Facoltà Di Giurisprudenza;10513.0
2020-09-06;2 Torri (Inizio Portico Via Zamboni);12645.0
2020-09-07;Via San Giacomo;5920.0
2020-09-07;Piazza Verdi;9357.0
2020-09-07;Facoltà Di Giurisprudenza;7639.0
2020-09-08;Piazza Scaravilli;3635.0
2020-09-08;Palazzo Poggi;4569.0
2020-09-08;Piazza Rossini (Palazzo Malvezzi);9857.0
2020-09-09;Porta San Donato;17375.0
2020-09-09;Piazza Scaravilli;3806.0
2020-09-09;Piazza Rossini (Palazzo Malvezzi);10037.0
2020-09-10;Via San Giacomo;7780.0
2020-09-10;Facoltà Di Giurisprudenza;9987.0
2020-09-10;Piazza Rossini (Palazzo Malvezzi);9899.0
2020-09-11;Porta San Donato;20422.0
2020-09-11;Via San Giacomo;8655.0
2020-09-12;Porta San Donato;21393.0
2020-09-13;Via San Giacomo;6571.0
2020-09-13;Piazza Scaravilli;2908.0
2020-09-13;Via Del Guasto;2764.0
2020-09-14;Porta San Donato;18312.0
2020-09-14;Via San Giacomo;7644.0
2020-09-14;2 Torri (Inizio Portico Via Zamboni);11711.0
2020-09-15;Palazzo Poggi;5280.0
2020-09-15;Piazza Rossini (Palazzo Malvezzi);11496.0
2020-09-16;Palazzo Poggi;4666.0
2020-09-16;Via Del Guasto;4341.0
2020-09-16;Facoltà Di Giurisprudenza;10686.0
2020-09-16;Piazza Rossini (Palazzo Malvezzi);10654.0
2020-09-17;Porta San Donato;20217.0
2020-09-18;Piazza Scaravilli;4787.0
2020-09-18;Palazzo Poggi;5197.0
2020-09-18;2 Torri (Inizio Portico Via Zamboni);14109.0
2020-09-19;Piazza Verdi;16823.0
2020-09-19;Piazza Rossini (Palazzo Malvezzi);15511.0
2020-09-20;2 Torri (Inizio Portico Via Zamboni);13425.0
2020-09-21;Porta San Donato;19792.0
2020-09-21;Piazza Scaravilli;6715.0
2020-09-21;Piazza Verdi;12177.0
2020-09-21;Facoltà Di Giurisprudenza;10572.0
2020-09-22;Palazzo Poggi;9508.0
2020-09-22;Piazza Verdi;14314.0
2020-09-22;Facoltà Di Giurisprudenza;12575.0
2020-09-22;2 Torri (Inizio Portico Via Zamboni);14492.0
2020-09-23;Porta San Donato;23235.0
2020-09-23;Via San Giacomo;14344.0
2020-09-23;Via Del Guasto;6102.0
2020-09-24;Via San Giacomo;12843.0
2020-09-24;Piazza Scaravilli;8011.0
2020-09-24;Via Del Guasto;5794.0
2020-09-24;Piazza Rossini (Palazzo Malvezzi);14547.0
2020-09-24;2 Torri (Inizio Portico Via Zamboni);13660.0
2020-09-25;Porta San Donato;24897.0
2020-09-25;Piazza Scaravilli;7106.0
2020-09-25;Palazzo Poggi;8522.0
2020-09-25;Via Del Guasto;5929.0
2020-09-25;Facoltà Di Giurisprudenza;14644.0
2020-09-26;Porta San Donato;26433.0
2020-09-26;Piazza Rossini (Palazzo Malvezzi);18151.0
2020-09-26;2 Torri (Inizio Portico Via Zamboni);21019.0
2020-09-27;Porta San Donato;18171.0
2020-09-27;Piazza Scaravilli;4316.0
2020-09-27;Via Del Guasto;3831.0
2020-09-27;Facoltà Di Giurisprudenza;14563.0
2020-09-28;Facoltà Di Giurisprudenza;12460.0
2020-09-29;Facoltà Di Giurisprudenza;14685.0
2020-09-30;Piazza Scaravilli;10707.0
2020-10-01;Porta San Donato;23792.0
2020-10-01;Via San Giacomo;14246.0
2020-10-01;Via Del Guasto;6538.0
2020-10-01;2 Torri (Inizio Portico Via Zamboni);14723.0
2020-10-02;Porta San Donato;25816.0
2020-10-02;Via Del Guasto;6614.0
2020-10-02;Piazza Verdi;19035.0
2020-10-03;Porta San Donato;26027.0
2020-10-03;Via Del Guasto;5988.0
2020-10-03;Piazza Verdi;24317.0
2020-10-03;Piazza Rossini (Palazzo Malvezzi);19274.0
2020-10-04;Piazza Scaravilli;4967.0
2020-10-04;Piazza Verdi;18867.0
2020-10-05;Porta San Donato;22865.0
2020-10-05;Palazzo Poggi;11412.0
2020-10-06;Porta San Donato;24478.0
2020-10-06;Piazza Puntoni (Via Zamboni);0.0
2020-10-06;Piazza Scaravilli;9040.0
2020-10-06;Palazzo Poggi;11995.0
2020-10-06;Via Del Guasto;8195.0
2020-10-06;Piazza Verdi;17199.0
2020-10-06;2 Torri (Inizio Portico Via Zamboni);13096.0
2020-10-07;Porta San Donato;24464.0
2020-10-07;Via San Giacomo;14849.0
2020-10-07;Palazzo Poggi;12053.0
2020-10-07;Facoltà Di Giurisprudenza;14065.0
2020-10-07;Piazza Rossini (Palazzo Malvezzi);16144.0
2020-10-08;Porta San Donato;24003.0
2020-10-08;Palazzo Poggi;12689.0
2020-10-09;Porta San Donato;26799.0
2020-10-09;Via San Giacomo;15160.0
2020-10-09;Piazza Scaravilli;9044.0
2020-10-09;Palazzo Poggi;10780.0
2020-10-09;Piazza Verdi;21262.0
2020-10-10;Porta San Donato;28580.0
2020-10-10;Via San Giacomo;14165.0
2020-10-10;Facoltà Di Giurisprudenza;21076.0
2020-10-10;Piazza Rossini (Palazzo Malvezzi);21189.0
2020-10-11;Via San Giacomo;7254.0
2020-10-11;Palazzo Poggi;0.0
2020-10-11;Piazza Rossini (Palazzo Malvezzi);9979.0
2020-10-11;2 Torri (Inizio Portico Via Zamboni);10646.0
2020-10-12;Piazza Puntoni (Via Zamboni);0.0
2020-10-12;Piazza Scaravilli;7295.0
2020-10-13;Piazza Puntoni (Via Zamboni);0.0
2020-10-13;Piazza Scaravilli;8429.0
2020-10-13;Via Del Guasto;7174.0
2020-10-13;Piazza Verdi;17135.0
2020-10-13;Piazza Rossini (Palazzo Malvezzi);14507.0
2020-10-13;2 Torri (Inizio Portico Via Zamboni);12597.0
2020-10-14;Porta San Donato;21271.0
2020-10-14;Piazza Verdi;13649.0
2020-10-15;Via San Giacomo;11001.0
2020-10-15;Palazzo Poggi;9359.0
2020-10-15;Via Del Guasto;5744.0
2020-10-15;Piazza Verdi;13641.0
2020-10-15;Facoltà Di Giurisprudenza;12023.0
2020-10-16;Piazza Puntoni (Via Zamboni);0.0
2020-10-16;Via San Giacomo;13103.0
2020-10-16;Piazza Verdi;16059.0
